customer_id,tenure_months,churn,contract_type,monthly_charges,support_tickets,payment_method,paperless_billing,partner,dependents,internet_service
CUST-10313,18,1,Two year,81.54,0,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10314,30,0,Two year,162.02,0,Electronic check,Yes,No,No,DSL
CUST-10315,15,0,One year,203.33,2,Bank transfer (automatic),No,Yes,No,DSL
CUST-10316,4,1,Month-to-month,148.78,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-10317,15,1,Month-to-month,51.42,1,Electronic check,Yes,Yes,No,DSL
CUST-10318,3,1,Month-to-month,50.81,4,Electronic check,Yes,No,Yes,DSL
CUST-10319,1,1,Month-to-month,120.41,2,Credit card (automatic),No,Yes,No,DSL
CUST-10320,6,1,One year,234.24,1,Electronic check,Yes,No,Yes,DSL
CUST-10321,18,1,One year,94.74,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-10322,11,0,One year,175.87,1,Electronic check,No,Yes,Yes,No
CUST-10323,4,1,Month-to-month,93.42,2,Electronic check,No,No,Yes,Fiber optic
CUST-10324,63,0,Two year,113.33,1,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-10325,6,1,One year,218.61,3,Electronic check,No,No,No,DSL
CUST-10326,47,0,One year,194.77,0,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-10327,49,0,One year,68.08,0,Electronic check,Yes,Yes,No,Fiber optic
CUST-10328,5,1,Month-to-month,134.74,4,Electronic check,Yes,No,Yes,Fiber optic
CUST-10329,26,1,Month-to-month,54.83,2,Bank transfer (automatic),No,Yes,No,DSL
CUST-10330,39,1,Month-to-month,145.18,2,Credit card (automatic),No,Yes,No,No
CUST-10331,48,0,One year,181.49,1,Bank transfer (automatic),No,No,No,DSL
CUST-10332,5,1,Month-to-month,72.7,3,Electronic check,Yes,Yes,No,DSL
CUST-10333,29,0,Month-to-month,106.78,3,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-10334,5,1,Month-to-month,128.57,2,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-10335,10,1,Month-to-month,232.91,0,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-10336,43,0,Two year,247.65,0,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-10337,30,0,One year,57.98,0,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-10338,13,1,Month-to-month,201.2,1,Credit card (automatic),No,No,No,Fiber optic
CUST-10339,8,1,Month-to-month,123.34,0,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-10340,2,1,Month-to-month,127.49,2,Credit card (automatic),Yes,Yes,No,DSL
CUST-10341,2,1,Month-to-month,199.85,0,Electronic check,No,Yes,No,No
CUST-10342,5,1,Month-to-month,232.69,4,Credit card (automatic),Yes,No,No,No
CUST-10343,2,1,Month-to-month,239.19,0,Electronic check,Yes,No,No,DSL
CUST-10344,8,1,Month-to-month,164.42,0,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-10345,34,0,One year,120.42,0,Bank transfer (automatic),Yes,No,No,DSL
CUST-10346,25,1,One year,206.51,2,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-10347,25,0,Month-to-month,99.2,0,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-10348,5,1,Month-to-month,161.81,2,Electronic check,Yes,Yes,Yes,DSL
CUST-10349,66,0,One year,120.72,1,Credit card (automatic),Yes,Yes,No,DSL
CUST-10350,30,1,One year,180.33,2,Bank transfer (automatic),Yes,Yes,No,No
CUST-10351,58,0,Two year,97.08,1,Credit card (automatic),No,Yes,No,DSL
CUST-10352,13,1,One year,87.32,2,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-10353,1,1,Month-to-month,232.65,3,Electronic check,No,Yes,Yes,Fiber optic
CUST-10354,35,1,Month-to-month,69.36,0,Credit card (automatic),Yes,Yes,Yes,No
CUST-10355,24,1,One year,150.19,3,Electronic check,Yes,Yes,No,Fiber optic
CUST-10356,7,1,Month-to-month,93.17,3,Bank transfer (automatic),No,No,No,No
CUST-10357,19,1,One year,56.79,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-10358,47,0,Two year,56.2,1,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-10359,19,0,One year,84.04,1,Credit card (automatic),No,No,Yes,No
CUST-10360,1,1,Month-to-month,222.35,3,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-10361,19,1,One year,105.5,2,Credit card (automatic),No,Yes,No,No
CUST-10362,7,1,Month-to-month,239.09,1,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-10363,18,1,One year,165.32,2,Bank transfer (automatic),Yes,No,No,No
CUST-10364,27,0,Two year,136.32,0,Electronic check,Yes,Yes,No,DSL
CUST-10365,10,0,Month-to-month,165.02,0,Electronic check,Yes,Yes,Yes,DSL
CUST-10366,24,0,Two year,152.34,3,Electronic check,No,Yes,Yes,Fiber optic
CUST-10367,39,0,Two year,200.76,1,Electronic check,No,No,No,Fiber optic
CUST-10368,8,1,Month-to-month,105.5,2,Credit card (automatic),No,Yes,No,No
CUST-10369,6,1,Month-to-month,119.61,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10370,1,1,Month-to-month,227.82,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-10371,1,1,Month-to-month,238.29,1,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-10372,3,1,Month-to-month,227.51,4,Credit card (automatic),Yes,No,Yes,DSL
CUST-10373,38,1,One year,132.89,0,Credit card (automatic),No,No,Yes,Fiber optic
CUST-10374,8,1,Month-to-month,205.07,1,Electronic check,Yes,No,Yes,Fiber optic
CUST-10375,4,1,Month-to-month,144.27,3,Bank transfer (automatic),No,No,No,Fiber optic
CUST-10376,56,0,Two year,148.51,0,Bank transfer (automatic),Yes,Yes,Yes,No
CUST-10377,30,1,Month-to-month,89.94,1,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-10378,6,1,Two year,167.23,1,Electronic check,Yes,No,No,No
CUST-10379,3,1,Month-to-month,86.23,0,Electronic check,Yes,No,No,Fiber optic
CUST-10380,3,1,Month-to-month,115.31,3,Electronic check,Yes,No,No,Fiber optic
CUST-10381,12,1,One year,220.01,0,Credit card (automatic),Yes,No,No,DSL
CUST-10382,12,1,One year,90.42,2,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10383,25,0,Two year,63.23,0,Electronic check,No,Yes,Yes,DSL
CUST-10384,24,0,One year,62.8,2,Bank transfer (automatic),Yes,No,No,No
CUST-10385,41,0,Two year,237.16,1,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-10386,4,1,Month-to-month,150.38,3,Credit card (automatic),Yes,No,Yes,DSL
CUST-10387,3,1,Month-to-month,130.88,3,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10388,17,1,One year,211.18,2,Electronic check,No,No,No,Fiber optic
CUST-10389,25,1,Two year,216.17,3,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-10390,24,1,Two year,115.44,2,Electronic check,Yes,Yes,No,No
CUST-10391,2,1,Month-to-month,187.72,1,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-10392,30,1,Month-to-month,203.22,0,Bank transfer (automatic),No,No,No,No
CUST-10393,24,0,One year,179.93,2,Bank transfer (automatic),Yes,No,No,DSL
CUST-10394,26,1,Month-to-month,79.32,0,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-10395,20,0,Two year,224.18,1,Credit card (automatic),Yes,No,No,DSL
CUST-10396,34,1,Two year,156.82,0,Bank transfer (automatic),Yes,No,Yes,No
CUST-10397,2,1,Month-to-month,105.49,0,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-10398,27,1,One year,134.05,4,Electronic check,Yes,Yes,No,DSL
CUST-10399,15,0,One year,56.51,2,Bank transfer (automatic),No,No,Yes,No
CUST-10400,10,1,Month-to-month,74.57,0,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10401,5,1,Two year,202.11,3,Credit card (automatic),Yes,No,No,No
CUST-10402,45,0,One year,49.0,0,Credit card (automatic),Yes,No,Yes,No
CUST-10403,6,1,Two year,132.31,1,Credit card (automatic),Yes,No,Yes,DSL
CUST-10404,5,1,Month-to-month,153.5,2,Bank transfer (automatic),Yes,Yes,No,No
CUST-10405,17,1,Two year,59.93,2,Credit card (automatic),No,No,No,DSL
CUST-10406,21,1,Month-to-month,243.62,1,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-10407,2,1,Month-to-month,94.23,4,Electronic check,No,Yes,Yes,DSL
CUST-10408,54,0,Two year,109.84,1,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-10409,4,1,Month-to-month,109.79,2,Bank transfer (automatic),No,Yes,No,DSL
CUST-10410,2,1,Month-to-month,95.08,3,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10411,51,0,Two year,49.29,0,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10412,16,1,Two year,194.87,2,Credit card (automatic),No,Yes,No,Fiber optic
CUST-10413,24,0,One year,242.37,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10414,26,1,One year,93.86,1,Bank transfer (automatic),No,No,Yes,Fiber optic
CUST-10415,8,1,Month-to-month,181.61,1,Electronic check,Yes,No,Yes,No
CUST-10416,1,1,Month-to-month,197.38,1,Bank transfer (automatic),No,No,No,Fiber optic
CUST-10417,4,1,Month-to-month,218.69,2,Credit card (automatic),No,Yes,No,DSL
CUST-10418,16,1,One year,133.53,2,Electronic check,No,No,No,Fiber optic
CUST-10419,34,0,One year,109.59,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10420,5,1,Two year,114.06,2,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10421,33,0,Two year,191.52,3,Bank transfer (automatic),No,No,Yes,Fiber optic
CUST-10422,2,1,Month-to-month,212.36,2,Electronic check,No,No,Yes,DSL
CUST-10423,1,1,Month-to-month,85.32,2,Electronic check,No,No,Yes,DSL
CUST-10424,11,1,Month-to-month,123.19,3,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-10425,36,1,One year,229.39,1,Electronic check,No,No,No,DSL
CUST-10426,1,1,Month-to-month,210.34,1,Bank transfer (automatic),Yes,Yes,Yes,No
CUST-10427,35,1,Two year,245.97,2,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-10428,15,1,Month-to-month,199.85,0,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-10429,1,1,Month-to-month,127.64,2,Electronic check,Yes,No,No,DSL
CUST-10430,1,1,Month-to-month,167.13,0,Electronic check,No,No,No,Fiber optic
CUST-10431,25,1,One year,181.2,1,Bank transfer (automatic),Yes,Yes,No,No
CUST-10432,46,0,One year,64.69,0,Electronic check,No,No,No,DSL
CUST-10433,1,1,Month-to-month,157.9,1,Credit card (automatic),Yes,No,No,DSL
CUST-10434,14,1,Month-to-month,190.86,1,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-10435,11,0,One year,82.46,2,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-10436,3,1,Month-to-month,205.13,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10437,21,1,Two year,165.75,2,Electronic check,Yes,No,No,No
CUST-10438,40,1,One year,239.44,1,Electronic check,No,No,No,DSL
CUST-10439,2,1,Month-to-month,57.48,2,Bank transfer (automatic),No,No,Yes,Fiber optic
CUST-10440,8,1,Month-to-month,102.07,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-10441,44,0,Two year,169.31,1,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-10442,1,1,Month-to-month,108.31,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10443,1,1,Month-to-month,191.88,2,Credit card (automatic),No,Yes,Yes,DSL
CUST-10444,1,1,Two year,200.8,2,Electronic check,Yes,Yes,No,DSL
CUST-10445,58,0,Two year,69.5,0,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-10446,8,0,Two year,151.77,1,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-10447,10,0,One year,150.78,0,Credit card (automatic),No,Yes,Yes,DSL
CUST-10448,33,1,Month-to-month,122.86,4,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10449,1,1,Month-to-month,235.58,1,Electronic check,Yes,No,Yes,DSL
CUST-10450,12,1,One year,214.5,2,Electronic check,No,Yes,Yes,DSL
CUST-10451,1,1,One year,188.44,1,Bank transfer (automatic),No,No,No,DSL
CUST-10452,1,1,Month-to-month,191.87,0,Bank transfer (automatic),No,Yes,Yes,No
CUST-10453,32,1,Two year,141.34,0,Credit card (automatic),Yes,Yes,No,No
CUST-10454,1,1,Month-to-month,233.2,4,Electronic check,No,No,No,No
CUST-10455,12,1,Month-to-month,187.92,0,Electronic check,No,No,Yes,No
CUST-10456,4,1,Month-to-month,194.8,1,Credit card (automatic),No,No,No,DSL
CUST-10457,5,1,Month-to-month,221.34,2,Credit card (automatic),No,Yes,No,No
CUST-10458,2,1,Month-to-month,103.81,0,Bank transfer (automatic),No,No,Yes,No
CUST-10459,1,1,Month-to-month,210.41,0,Bank transfer (automatic),Yes,No,No,DSL
CUST-10460,13,1,Month-to-month,88.05,3,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10461,5,1,One year,118.07,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-10462,47,0,One year,116.12,0,Bank transfer (automatic),Yes,No,Yes,No
CUST-10463,3,1,One year,244.71,2,Credit card (automatic),Yes,No,No,DSL
CUST-10464,27,1,Two year,220.31,2,Electronic check,Yes,No,Yes,No
CUST-10465,17,1,Month-to-month,189.23,3,Electronic check,No,Yes,No,Fiber optic
CUST-10466,2,1,Month-to-month,194.41,0,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10467,60,0,Two year,161.41,0,Bank transfer (automatic),No,Yes,No,DSL
CUST-10468,10,1,Month-to-month,238.42,0,Electronic check,No,No,No,No
CUST-10469,2,1,Two year,148.25,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-10470,8,0,Month-to-month,125.1,1,Bank transfer (automatic),Yes,Yes,No,No
CUST-10471,6,1,Two year,81.61,1,Electronic check,Yes,No,No,DSL
CUST-10472,3,1,Month-to-month,206.24,1,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-10473,13,1,Two year,195.89,1,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-10474,33,0,One year,125.87,1,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-10475,37,1,Two year,54.04,0,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-10476,1,1,Month-to-month,216.8,0,Electronic check,Yes,No,No,DSL
CUST-10477,24,1,One year,51.28,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-10478,10,0,Two year,189.74,3,Electronic check,Yes,No,Yes,Fiber optic
CUST-10479,17,1,One year,243.05,0,Electronic check,No,Yes,Yes,No
CUST-10480,5,1,One year,136.53,0,Electronic check,Yes,No,No,DSL
CUST-10481,49,1,One year,95.99,1,Electronic check,No,No,No,DSL
CUST-10482,3,1,Month-to-month,189.97,0,Electronic check,No,No,No,Fiber optic
CUST-10483,9,1,One year,212.43,0,Bank transfer (automatic),No,No,No,No
CUST-10484,9,1,One year,158.29,1,Credit card (automatic),Yes,No,No,No
CUST-10485,17,1,Two year,242.41,2,Electronic check,No,No,No,DSL
CUST-10486,23,1,Month-to-month,59.33,0,Credit card (automatic),Yes,Yes,Yes,No
CUST-10487,4,1,Month-to-month,149.96,0,Bank transfer (automatic),Yes,Yes,Yes,No
CUST-10488,1,1,Two year,192.69,5,Bank transfer (automatic),Yes,No,No,DSL
CUST-10489,14,0,Two year,221.53,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-10490,11,0,Month-to-month,84.85,0,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-10491,31,0,One year,209.0,0,Electronic check,No,Yes,No,Fiber optic
CUST-10492,1,1,Month-to-month,159.54,3,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10493,6,1,Month-to-month,128.31,0,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-10494,1,1,Month-to-month,75.34,2,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-10495,6,1,Month-to-month,222.06,1,Credit card (automatic),No,Yes,No,No
CUST-10496,19,1,One year,80.45,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10497,22,1,Month-to-month,110.96,1,Bank transfer (automatic),Yes,No,No,No
CUST-10498,8,1,Two year,107.01,2,Bank transfer (automatic),No,Yes,No,DSL
CUST-10499,47,0,Two year,223.28,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10500,31,1,One year,183.54,0,Bank transfer (automatic),Yes,No,No,DSL
CUST-10501,15,0,One year,208.34,2,Electronic check,Yes,No,Yes,Fiber optic
CUST-10502,4,1,Month-to-month,99.09,1,Electronic check,No,No,Yes,No
CUST-10503,4,1,Two year,173.97,1,Credit card (automatic),No,No,Yes,No
CUST-10504,28,0,One year,163.35,3,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-10505,1,1,Month-to-month,215.57,2,Electronic check,Yes,Yes,Yes,No
CUST-10506,62,0,Two year,230.22,2,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-10507,55,0,Two year,51.43,4,Credit card (automatic),No,Yes,No,Fiber optic
CUST-10508,6,1,Two year,183.8,3,Credit card (automatic),No,Yes,No,DSL
CUST-10509,22,1,One year,59.37,0,Electronic check,Yes,Yes,Yes,DSL
CUST-10510,26,0,One year,158.77,2,Electronic check,Yes,No,Yes,Fiber optic
CUST-10511,49,1,Month-to-month,106.53,1,Bank transfer (automatic),No,No,No,DSL
CUST-10512,38,0,Two year,110.36,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-10513,31,1,Two year,119.59,1,Bank transfer (automatic),No,No,Yes,DSL
CUST-10514,5,1,Month-to-month,173.26,3,Bank transfer (automatic),No,Yes,Yes,Fiber optic
CUST-10515,12,1,Month-to-month,115.81,0,Credit card (automatic),No,Yes,Yes,No
CUST-10516,7,1,Month-to-month,195.54,1,Electronic check,Yes,Yes,Yes,DSL
CUST-10517,51,0,Two year,129.91,4,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10518,22,1,Two year,62.67,1,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-10519,1,1,Month-to-month,205.75,2,Credit card (automatic),No,No,No,Fiber optic
CUST-10520,40,0,One year,106.15,2,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-10521,7,0,Month-to-month,135.55,1,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-10522,24,0,Two year,186.09,1,Credit card (automatic),Yes,Yes,No,No
CUST-10523,28,0,Two year,115.49,4,Credit card (automatic),Yes,No,Yes,No
CUST-10524,63,0,Two year,60.32,2,Bank transfer (automatic),No,No,No,DSL
CUST-10525,23,1,Month-to-month,123.78,2,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-10526,13,0,Month-to-month,237.89,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-10527,6,1,Month-to-month,177.35,3,Electronic check,No,No,No,DSL
CUST-10528,7,1,Month-to-month,183.3,2,Electronic check,Yes,Yes,No,DSL
CUST-10529,30,1,Two year,175.46,1,Electronic check,No,No,Yes,DSL
CUST-10530,2,1,Two year,88.8,2,Bank transfer (automatic),No,No,No,DSL
CUST-10531,8,1,Two year,132.67,1,Electronic check,No,No,Yes,Fiber optic
CUST-10532,5,1,Two year,199.19,2,Electronic check,No,Yes,No,No
CUST-10533,1,1,One year,69.27,2,Electronic check,Yes,No,No,Fiber optic
CUST-10534,6,1,One year,104.57,2,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-10535,19,0,Two year,104.26,2,Credit card (automatic),Yes,Yes,No,DSL
CUST-10536,32,0,Two year,135.4,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-10537,2,1,Month-to-month,245.07,1,Electronic check,Yes,No,No,DSL
CUST-10538,8,1,Month-to-month,62.5,0,Electronic check,Yes,No,Yes,No
CUST-10539,6,1,Month-to-month,152.74,2,Credit card (automatic),No,Yes,No,DSL
CUST-10540,7,1,Two year,84.87,0,Electronic check,Yes,No,No,Fiber optic
CUST-10541,25,0,One year,243.14,0,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-10542,10,1,Month-to-month,71.66,2,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-10543,8,0,One year,129.72,1,Electronic check,Yes,Yes,No,Fiber optic
CUST-10544,19,1,One year,196.58,0,Bank transfer (automatic),No,No,No,No
CUST-10545,6,1,Month-to-month,189.91,0,Electronic check,Yes,No,Yes,DSL
CUST-10546,10,1,Month-to-month,133.55,1,Credit card (automatic),No,No,No,Fiber optic
CUST-10547,6,1,One year,118.3,1,Electronic check,Yes,No,No,No
CUST-10548,34,0,One year,128.52,3,Credit card (automatic),Yes,Yes,No,DSL
CUST-10549,2,1,One year,101.86,2,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10550,61,1,One year,90.07,1,Bank transfer (automatic),No,Yes,Yes,Fiber optic
CUST-10551,24,0,Two year,145.61,1,Electronic check,Yes,No,No,Fiber optic
CUST-10552,22,1,One year,102.71,4,Electronic check,Yes,No,No,No
CUST-10553,10,1,One year,106.49,2,Credit card (automatic),Yes,No,Yes,DSL
CUST-10554,11,1,Two year,180.35,1,Bank transfer (automatic),No,No,No,No
CUST-10555,7,1,Month-to-month,242.71,1,Bank transfer (automatic),No,No,No,Fiber optic
CUST-10556,1,1,Month-to-month,169.73,1,Electronic check,Yes,Yes,Yes,No
CUST-10557,6,1,Month-to-month,64.4,0,Electronic check,Yes,No,Yes,Fiber optic
CUST-10558,57,0,One year,64.12,3,Credit card (automatic),No,Yes,No,No
CUST-10559,18,1,One year,239.28,2,Electronic check,No,Yes,No,No
CUST-10560,6,1,One year,108.46,0,Electronic check,No,No,Yes,Fiber optic
CUST-10561,2,1,Month-to-month,67.41,5,Electronic check,No,No,No,DSL
CUST-10562,23,1,Month-to-month,168.81,0,Credit card (automatic),No,Yes,No,DSL
CUST-10563,5,1,Month-to-month,173.73,1,Bank transfer (automatic),Yes,No,No,No
CUST-10564,9,1,Month-to-month,178.7,3,Bank transfer (automatic),No,No,No,Fiber optic
CUST-10565,14,1,One year,102.48,1,Credit card (automatic),No,No,No,DSL
CUST-10566,1,1,Month-to-month,52.02,2,Credit card (automatic),Yes,No,No,No
CUST-10567,2,1,Month-to-month,242.0,2,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-10568,24,0,Two year,99.18,1,Electronic check,No,Yes,No,Fiber optic
CUST-10569,2,1,Month-to-month,184.21,3,Credit card (automatic),Yes,No,No,No
CUST-10570,19,1,One year,190.33,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-10571,14,0,Two year,171.0,2,Electronic check,Yes,No,No,DSL
CUST-10572,6,1,Month-to-month,111.58,2,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-10573,6,1,One year,103.22,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-10574,11,0,Two year,168.53,0,Credit card (automatic),Yes,Yes,No,DSL
CUST-10575,28,0,Two year,222.22,1,Electronic check,Yes,Yes,No,Fiber optic
CUST-10576,1,1,Month-to-month,238.35,4,Electronic check,Yes,Yes,Yes,DSL
CUST-10577,8,1,Two year,70.18,0,Electronic check,No,Yes,Yes,DSL
CUST-10578,20,1,Month-to-month,79.97,1,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-10579,4,1,Month-to-month,237.95,0,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10580,1,1,Month-to-month,196.31,2,Credit card (automatic),Yes,No,No,DSL
CUST-10581,2,1,Two year,225.6,4,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-10582,1,1,Month-to-month,89.53,3,Credit card (automatic),Yes,No,Yes,DSL
CUST-10583,35,1,Month-to-month,166.52,0,Electronic check,Yes,Yes,No,DSL
CUST-10584,38,1,One year,189.23,1,Bank transfer (automatic),Yes,Yes,No,No
CUST-10585,4,1,Month-to-month,185.02,0,Electronic check,Yes,No,Yes,DSL
CUST-10586,11,1,Month-to-month,130.63,1,Electronic check,Yes,No,No,Fiber optic
CUST-10587,6,1,Month-to-month,52.08,3,Bank transfer (automatic),Yes,No,No,No
CUST-10588,8,1,Month-to-month,165.59,0,Electronic check,No,Yes,Yes,No
CUST-10589,2,1,Month-to-month,99.62,3,Electronic check,Yes,Yes,No,DSL
CUST-10590,5,1,Month-to-month,139.05,2,Credit card (automatic),No,No,No,No
CUST-10591,4,1,One year,240.52,2,Credit card (automatic),No,No,No,DSL
